ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Female,Age (Youth bands): 20-24,Area type: National,2017,1785.3827000000001,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Female,Age (Youth bands): 25-29,Area type: National,2017,4705.3413,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2018,14124.5904,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Total,Age (Youth bands): 15-19,Area type: National,2018,371.102,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Total,Age (Youth bands): 20-24,Area type: National,2018,3742.727,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Total,Age (Youth bands): 25-29,Area type: National,2018,10010.7615,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2018,7806.6959,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Male,Age (Youth bands): 15-19,Area type: National,2018,217.842,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Male,Age (Youth bands): 20-24,Area type: National,2018,2112.6544,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Male,Age (Youth bands): 25-29,Area type: National,2018,5476.1995,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2018,6317.8945,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Female,Age (Youth bands): 15-19,Area type: National,2018,153.2599,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Female,Age (Youth bands): 20-24,Area type: National,2018,1630.0726,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Russian Federation,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RUS - LFS - Labour force survey,Sex: Female,Age (Youth bands): 25-29,Area type: National,2018,4534.562,,"Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2017,1203.8605,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Total,Age (Youth bands): 15-19,Area type: National,2017,256.4127,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Total,Age (Youth bands): 20-24,Area type: National,2017,428.9783,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Total,Age (Youth bands): 25-29,Area type: National,2017,518.4695,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2017,662.0697,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Male,Age (Youth bands): 15-19,Area type: National,2017,124.4772,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Male,Age (Youth bands): 20-24,Area type: National,2017,240.9525,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Male,Age (Youth bands): 25-29,Area type: National,2017,296.64,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2017,541.7908,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Female,Age (Youth bands): 15-19,Area type: National,2017,131.9355,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Female,Age (Youth bands): 20-24,Area type: National,2017,188.0258,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Female,Age (Youth bands): 25-29,Area type: National,2017,221.8295,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2018,1264.1412,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Total,Age (Youth bands): 15-19,Area type: National,2018,266.8051,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Total,Age (Youth bands): 20-24,Area type: National,2018,472.7352,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Total,Age (Youth bands): 25-29,Area type: National,2018,524.601,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2018,698.7409,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Male,Age (Youth bands): 15-19,Area type: National,2018,137.1316,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Male,Age (Youth bands): 20-24,Area type: National,2018,262.0691,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Male,Age (Youth bands): 25-29,Area type: National,2018,299.5402,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2018,565.4003,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Female,Age (Youth bands): 15-19,Area type: National,2018,129.6735,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Female,Age (Youth bands): 20-24,Area type: National,2018,210.6661,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - LFS - Enquête sur la population active,Sex: Female,Age (Youth bands): 25-29,Area type: National,2018,225.0608,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2014,2288.7503,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Total,Age (Youth bands): 15-19,Area type: National,2014,629.5356,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Total,Age (Youth bands): 20-24,Area type: National,2014,834.631,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Total,Age (Youth bands): 25-29,Area type: National,2014,824.5837,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2014,1115.0662,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Male,Age (Youth bands): 15-19,Area type: National,2014,317.7281,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Male,Age (Youth bands): 20-24,Area type: National,2014,404.4262,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Male,Age (Youth bands): 25-29,Area type: National,2014,392.912,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2014,1173.6841,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Female,Age (Youth bands): 15-19,Area type: National,2014,311.8075,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Female,Age (Youth bands): 20-24,Area type: National,2014,430.2048,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Female,Age (Youth bands): 25-29,Area type: National,2014,431.6718,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2011,2242.762,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Total,Age (Youth bands): 15-19,Area type: National,2011,494.8141,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Total,Age (Youth bands): 20-24,Area type: National,2011,753.679,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Total,Age (Youth bands): 25-29,Area type: National,2011,994.2689,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2011,1639.2076,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Male,Age (Youth bands): 15-19,Area type: National,2011,334.0982,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Male,Age (Youth bands): 20-24,Area type: National,2011,576.2148,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Male,Age (Youth bands): 25-29,Area type: National,2011,728.8945,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2011,603.5543,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Female,Age (Youth bands): 15-19,Area type: National,2011,160.7158,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Female,Age (Youth bands): 20-24,Area type: National,2011,177.4642,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SDN - LFS - Household Survey,Sex: Female,Age (Youth bands): 25-29,Area type: National,2011,265.3744,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2015,1121.2249,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Total,Age (Youth bands): 15-19,Area type: National,2015,339.1933,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Total,Age (Youth bands): 20-24,Area type: National,2015,351.6811,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Total,Age (Youth bands): 25-29,Area type: National,2015,430.3505,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2015,635.4077,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Male,Age (Youth bands): 15-19,Area type: National,2015,185.0452,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Male,Age (Youth bands): 20-24,Area type: National,2015,205.5988,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Male,Age (Youth bands): 25-29,Area type: National,2015,244.7637,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2015,485.8172,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Female,Age (Youth bands): 15-19,Area type: National,2015,154.1481,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Female,Age (Youth bands): 20-24,Area type: National,2015,146.0823,,,Repository: ILO-STATISTICS - Micro data processing
Senegal,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SEN - LFS - Enquête Nationale sur l'Emploi,Sex: Female,Age (Youth bands): 25-29,Area type: National,2015,185.5868,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2014,525.685,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Total,Age (Youth bands): 15-19,Area type: National,2014,102.4563,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Total,Age (Youth bands): 20-24,Area type: National,2014,167.1898,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Total,Age (Youth bands): 25-29,Area type: National,2014,256.0389,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2014,205.5089,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Male,Age (Youth bands): 15-19,Area type: National,2014,41.0041,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Male,Age (Youth bands): 20-24,Area type: National,2014,56.9478,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Male,Age (Youth bands): 25-29,Area type: National,2014,107.5569,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2014,320.176,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Female,Age (Youth bands): 15-19,Area type: National,2014,61.4521,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Female,Age (Youth bands): 20-24,Area type: National,2014,110.242,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLE - LFS - Labour force survey,Sex: Female,Age (Youth bands): 25-29,Area type: National,2014,148.4819,,,Repository: ILO-STATISTICS - Micro data processing
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2010,781.056,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2010,161.825,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2010,312.836,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2010,306.395,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2010,490.574,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2010,112.229,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2010,197.431,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2010,180.914,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2010,290.482,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2010,49.596,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2010,115.405,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2010,125.481,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2011,806.734,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2011,182.437,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2011,319.293,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2011,305.004,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2011,510.815,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2011,128.068,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
